nom_absence,prenom_absence,apogee,total_absences,module,module_id,prof_id,id,promo_year
El-Soufi,Salma,42353519,15,Programmation Réseaux et Sécurité Informatique,16,13,290,2023
El-Soufi,Salma,42353519,11,Programmation Web I,9,10,290,2023
El-Soufi,Salma,42353519,27,Programmation web II,25,2,290,2023
El-Soufi,Salma,42353519,21,Réseaux informatique II,17,1,290,2023
El-Soufi,Salma,42353519,23,Réseaux Informatiques I,5,8,290,2023
El-Soufi,Salma,42353519,22,Systèmes d’exploitation,11,6,290,2023
El-Soufi,Salma,42353519,22,Systèmes d’Information et Bases de Données Relationnelles,6,15,290,2023
El-Soufi,Salma,42353519,22,Théories des Graphes et Recherche Opérationnelle,7,23,290,2023
El-Soufi,Salma,42353519,25,Théories des Langages et Compilation,12,2,290,2023
El-Soufi,Salma,42353519,26,Urbanisation des Systèmes d’Information,32,12,290,2023
El-Soufi,Salma,42353519,16,Vision Artificielle,27,16,290,2023
El-Soufi,Salma,42353519,19,Électronique Numérique,8,24,290,2023
El-Soufi,Salma,42353519,23,Langues et Communication I,1,17,290,2023
El-Soufi,Salma,42353519,23,Langues et Communication I,2,19,290,2023
El-Soufi,Salma,42353519,6,Modélisation et Programmation Objet,14,11,290,2023
El-Soufi,Salma,42353519,6,Modélisation et Programmation Objet,15,3,290,2023
El-Soufi,Salma,42353519,12,Technologies DotNet et JEE,34,6,290,2023
El-Soufi,Salma,42353519,12,Technologies DotNet et JEE,35,4,290,2023
Ait-Sidi,Dounia,85974855,25,Administration et Optimisation des BD,24,12,291,2023
Ait-Sidi,Dounia,85974855,5,Architecture des Ordinateurs et Assembleur,13,11,291,2023
Ait-Sidi,Dounia,85974855,30,Base de Données Relationnelle-Objet et Répartie,28,5,291,2023
Ait-Sidi,Dounia,85974855,24,Business Intelligence,31,9,291,2023
Ait-Sidi,Dounia,85974855,25,Intelligence Artificielle,23,9,291,2023
Ait-Sidi,Dounia,85974855,32,Java Avancé,26,7,291,2023
Ait-Sidi,Dounia,85974855,30,Langues et Communication II,19,19,291,2023
Ait-Sidi,Dounia,85974855,30,Langues et Communication II,20,18,291,2023
Ait-Sidi,Dounia,85974855,30,Langues et Communication II,21,25,291,2023
Ait-Sidi,Dounia,85974855,20,Langues et Communication III,36,20,291,2023
Ait-Sidi,Dounia,85974855,20,Langues et Communication III,37,17,291,2023
Ait-Sidi,Dounia,85974855,10,Management I,3,21,291,2023
Ait-Sidi,Dounia,85974855,12,Management II,22,26,291,2023
Ait-Sidi,Dounia,85974855,9,Management III,38,27,291,2023
Ait-Sidi,Dounia,85974855,12,Méthodologies et Génie Logiciel,18,4,291,2023
Ait-Sidi,Dounia,85974855,26,Probabilités Statistiques et Calcul Stochastique,4,22,291,2023
Ait-Sidi,Dounia,85974855,30,Programmation C Avancé et Complexité,10,6,291,2023
Ait-Sidi,Dounia,85974855,13,Programmation des Systèmes,33,11,291,2023
Ait-Sidi,Dounia,85974855,23,Programmation Réseaux et Sécurité Informatique,16,13,291,2023
Ait-Sidi,Dounia,85974855,26,Programmation Web I,9,10,291,2023
Ait-Sidi,Dounia,85974855,30,Programmation web II,25,2,291,2023
Ait-Sidi,Dounia,85974855,22,Réseaux informatique II,17,1,291,2023
Ait-Sidi,Dounia,85974855,15,Réseaux Informatiques I,5,8,291,2023
Ait-Sidi,Dounia,85974855,23,Systèmes d’exploitation,11,6,291,2023
Ait-Sidi,Dounia,85974855,23,Systèmes d’Information et Bases de Données Relationnelles,6,15,291,2023
Ait-Sidi,Dounia,85974855,26,Théories des Graphes et Recherche Opérationnelle,7,23,291,2023
Ait-Sidi,Dounia,85974855,30,Théories des Langages et Compilation,12,2,291,2023
Ait-Sidi,Dounia,85974855,30,Urbanisation des Systèmes d’Information,32,12,291,2023
Ait-Sidi,Dounia,85974855,22,Vision Artificielle,27,16,291,2023
Ait-Sidi,Dounia,85974855,25,Électronique Numérique,8,24,291,2023
Ait-Sidi,Dounia,85974855,24,Langues et Communication I,1,17,291,2023
Ait-Sidi,Dounia,85974855,24,Langues et Communication I,2,19,291,2023
Ait-Sidi,Dounia,85974855,20,Modélisation et Programmation Objet,14,11,291,2023
Ait-Sidi,Dounia,85974855,20,Modélisation et Programmation Objet,15,3,291,2023
Ait-Sidi,Dounia,85974855,14,Technologies DotNet et JEE,34,6,291,2023
Ait-Sidi,Dounia,85974855,14,Technologies DotNet et JEE,35,4,291,2023
Haddad,Najia,23262786,30,Administration et Optimisation des BD,24,12,292,2023
Haddad,Najia,23262786,24,Architecture des Ordinateurs et Assembleur,13,11,292,2023
Haddad,Najia,23262786,32,Base de Données Relationnelle-Objet et Répartie,28,5,292,2023
Haddad,Najia,23262786,29,Business Intelligence,31,9,292,2023
Haddad,Najia,23262786,23,Intelligence Artificielle,23,9,292,2023
Haddad,Najia,23262786,31,Java Avancé,26,7,292,2023
Haddad,Najia,23262786,29,Langues et Communication II,19,19,292,2023
Haddad,Najia,23262786,29,Langues et Communication II,20,18,292,2023
Haddad,Najia,23262786,29,Langues et Communication II,21,25,292,2023
Haddad,Najia,23262786,25,Langues et Communication III,36,20,292,2023
Haddad,Najia,23262786,25,Langues et Communication III,37,17,292,2023
Haddad,Najia,23262786,20,Management I,3,21,292,2023
Haddad,Najia,23262786,22,Management II,22,26,292,2023
Haddad,Najia,23262786,14,Management III,38,27,292,2023
Haddad,Najia,23262786,27,Méthodologies et Génie Logiciel,18,4,292,2023
Haddad,Najia,23262786,31,Probabilités Statistiques et Calcul Stochastique,4,22,292,2023
Haddad,Najia,23262786,31,Programmation C Avancé et Complexité,10,6,292,2023
Haddad,Najia,23262786,13,Programmation des Systèmes,33,11,292,2023
Haddad,Najia,23262786,28,Programmation Réseaux et Sécurité Informatique,16,13,292,2023
Haddad,Najia,23262786,23,Programmation Web I,9,10,292,2023
Haddad,Najia,23262786,31,Programmation web II,25,2,292,2023
Haddad,Najia,23262786,27,Réseaux informatique II,17,1,292,2023
Haddad,Najia,23262786,25,Réseaux Informatiques I,5,8,292,2023
Haddad,Najia,23262786,32,Systèmes d’exploitation,11,6,292,2023
Haddad,Najia,23262786,25,Systèmes d’Information et Bases de Données Relationnelles,6,15,292,2023
Haddad,Najia,23262786,29,Théories des Graphes et Recherche Opérationnelle,7,23,292,2023
Haddad,Najia,23262786,31,Théories des Langages et Compilation,12,2,292,2023
Haddad,Najia,23262786,32,Urbanisation des Systèmes d’Information,32,12,292,2023
Haddad,Najia,23262786,23,Vision Artificielle,27,16,292,2023
Haddad,Najia,23262786,20,Électronique Numérique,8,24,292,2023
Haddad,Najia,23262786,32,Langues et Communication I,1,17,292,2023
Haddad,Najia,23262786,32,Langues et Communication I,2,19,292,2023
Haddad,Najia,23262786,19,Modélisation et Programmation Objet,14,11,292,2023
Haddad,Najia,23262786,19,Modélisation et Programmation Objet,15,3,292,2023
Haddad,Najia,23262786,17,Technologies DotNet et JEE,34,6,292,2023
Haddad,Najia,23262786,17,Technologies DotNet et JEE,35,4,292,2023
Akil,Ahmed,17113999,32,Administration et Optimisation des BD,24,12,293,2023
Akil,Ahmed,17113999,25,Architecture des Ordinateurs et Assembleur,13,11,293,2023
Akil,Ahmed,17113999,31,Base de Données Relationnelle-Objet et Répartie,28,5,293,2023
Akil,Ahmed,17113999,29,Business Intelligence,31,9,293,2023
Akil,Ahmed,17113999,28,Intelligence Artificielle,23,9,293,2023
Akil,Ahmed,17113999,29,Java Avancé,26,7,293,2023
Akil,Ahmed,17113999,31,Langues et Communication II,19,19,293,2023
Akil,Ahmed,17113999,31,Langues et Communication II,20,18,293,2023
Akil,Ahmed,17113999,31,Langues et Communication II,21,25,293,2023
Akil,Ahmed,17113999,26,Langues et Communication III,36,20,293,2023
Akil,Ahmed,17113999,26,Langues et Communication III,37,17,293,2023
Akil,Ahmed,17113999,22,Management I,3,21,293,2023
Akil,Ahmed,17113999,14,Management II,22,26,293,2023
Akil,Ahmed,17113999,13,Management III,38,27,293,2023
Akil,Ahmed,17113999,27,Méthodologies et Génie Logiciel,18,4,293,2023
Akil,Ahmed,17113999,30,Probabilités Statistiques et Calcul Stochastique,4,22,293,2023
Akil,Ahmed,17113999,32,Programmation C Avancé et Complexité,10,6,293,2023
Akil,Ahmed,17113999,19,Programmation des Systèmes,33,11,293,2023
Akil,Ahmed,17113999,28,Programmation Réseaux et Sécurité Informatique,16,13,293,2023
Akil,Ahmed,17113999,30,Programmation Web I,9,10,293,2023
Akil,Ahmed,17113999,31,Programmation web II,25,2,293,2023
Akil,Ahmed,17113999,28,Réseaux informatique II,17,1,293,2023
Akil,Ahmed,17113999,28,Réseaux Informatiques I,5,8,293,2023
Akil,Ahmed,17113999,29,Systèmes d’exploitation,11,6,293,2023
Akil,Ahmed,17113999,27,Systèmes d’Information et Bases de Données Relationnelles,6,15,293,2023
Akil,Ahmed,17113999,28,Théories des Graphes et Recherche Opérationnelle,7,23,293,2023
Akil,Ahmed,17113999,32,Théories des Langages et Compilation,12,2,293,2023
Akil,Ahmed,17113999,31,Urbanisation des Systèmes d’Information,32,12,293,2023
Akil,Ahmed,17113999,28,Vision Artificielle,27,16,293,2023
Akil,Ahmed,17113999,25,Électronique Numérique,8,24,293,2023
Akil,Ahmed,17113999,32,Langues et Communication I,1,17,293,2023
Akil,Ahmed,17113999,32,Langues et Communication I,2,19,293,2023
Akil,Ahmed,17113999,18,Modélisation et Programmation Objet,14,11,293,2023
Akil,Ahmed,17113999,18,Modélisation et Programmation Objet,15,3,293,2023
Akil,Ahmed,17113999,19,Technologies DotNet et JEE,34,6,293,2023
Akil,Ahmed,17113999,19,Technologies DotNet et JEE,35,4,293,2023
Barjawi,Laila,32832814,28,Administration et Optimisation des BD,24,12,294,2023
Barjawi,Laila,32832814,16,Architecture des Ordinateurs et Assembleur,13,11,294,2023
Barjawi,Laila,32832814,30,Base de Données Relationnelle-Objet et Répartie,28,5,294,2023
Barjawi,Laila,32832814,23,Business Intelligence,31,9,294,2023
Barjawi,Laila,32832814,24,Intelligence Artificielle,23,9,294,2023
Barjawi,Laila,32832814,26,Java Avancé,26,7,294,2023
Barjawi,Laila,32832814,27,Langues et Communication II,19,19,294,2023
Barjawi,Laila,32832814,27,Langues et Communication II,20,18,294,2023
Barjawi,Laila,32832814,27,Langues et Communication II,21,25,294,2023
Barjawi,Laila,32832814,20,Langues et Communication III,36,20,294,2023
Barjawi,Laila,32832814,20,Langues et Communication III,37,17,294,2023
Barjawi,Laila,32832814,8,Management I,3,21,294,2023
Barjawi,Laila,32832814,14,Management II,22,26,294,2023
Barjawi,Laila,32832814,13,Management III,38,27,294,2023
Barjawi,Laila,32832814,17,Méthodologies et Génie Logiciel,18,4,294,2023
Barjawi,Laila,32832814,27,Probabilités Statistiques et Calcul Stochastique,4,22,294,2023
Barjawi,Laila,32832814,25,Programmation C Avancé et Complexité,10,6,294,2023
Barjawi,Laila,32832814,11,Programmation des Systèmes,33,11,294,2023
Barjawi,Laila,32832814,23,Programmation Réseaux et Sécurité Informatique,16,13,294,2023
Barjawi,Laila,32832814,20,Programmation Web I,9,10,294,2023
Barjawi,Laila,32832814,30,Programmation web II,25,2,294,2023
Barjawi,Laila,32832814,24,Réseaux informatique II,17,1,294,2023
Barjawi,Laila,32832814,25,Réseaux Informatiques I,5,8,294,2023
Barjawi,Laila,32832814,28,Systèmes d’exploitation,11,6,294,2023
Barjawi,Laila,32832814,25,Systèmes d’Information et Bases de Données Relationnelles,6,15,294,2023
Barjawi,Laila,32832814,25,Théories des Graphes et Recherche Opérationnelle,7,23,294,2023
Barjawi,Laila,32832814,29,Théories des Langages et Compilation,12,2,294,2023
Barjawi,Laila,32832814,30,Urbanisation des Systèmes d’Information,32,12,294,2023
Barjawi,Laila,32832814,15,Vision Artificielle,27,16,294,2023
Barjawi,Laila,32832814,16,Électronique Numérique,8,24,294,2023
Barjawi,Laila,32832814,28,Langues et Communication I,1,17,294,2023
Barjawi,Laila,32832814,28,Langues et Communication I,2,19,294,2023
Barjawi,Laila,32832814,10,Modélisation et Programmation Objet,14,11,294,2023
Barjawi,Laila,32832814,10,Modélisation et Programmation Objet,15,3,294,2023
Barjawi,Laila,32832814,13,Technologies DotNet et JEE,34,6,294,2023
Barjawi,Laila,32832814,13,Technologies DotNet et JEE,35,4,294,2023
El-Mekki,Mouna,50527881,30,Administration et Optimisation des BD,24,12,295,2023
El-Mekki,Mouna,50527881,9,Architecture des Ordinateurs et Assembleur,13,11,295,2023
El-Mekki,Mouna,50527881,28,Base de Données Relationnelle-Objet et Répartie,28,5,295,2023
El-Mekki,Mouna,50527881,29,Business Intelligence,31,9,295,2023
El-Mekki,Mouna,50527881,25,Intelligence Artificielle,23,9,295,2023
El-Mekki,Mouna,50527881,29,Java Avancé,26,7,295,2023
El-Mekki,Mouna,50527881,29,Langues et Communication II,19,19,295,2023
El-Mekki,Mouna,50527881,29,Langues et Communication II,20,18,295,2023
El-Mekki,Mouna,50527881,29,Langues et Communication II,21,25,295,2023
El-Mekki,Mouna,50527881,27,Langues et Communication III,36,20,295,2023
El-Mekki,Mouna,50527881,27,Langues et Communication III,37,17,295,2023
El-Mekki,Mouna,50527881,17,Management I,3,21,295,2023
El-Mekki,Mouna,50527881,14,Management II,22,26,295,2023
El-Mekki,Mouna,50527881,14,Management III,38,27,295,2023
El-Mekki,Mouna,50527881,15,Méthodologies et Génie Logiciel,18,4,295,2023
El-Mekki,Mouna,50527881,29,Probabilités Statistiques et Calcul Stochastique,4,22,295,2023
El-Mekki,Mouna,50527881,29,Programmation C Avancé et Complexité,10,6,295,2023
El-Mekki,Mouna,50527881,10,Programmation des Systèmes,33,11,295,2023
El-Mekki,Mouna,50527881,24,Programmation Réseaux et Sécurité Informatique,16,13,295,2023
El-Mekki,Mouna,50527881,12,Programmation Web I,9,10,295,2023
El-Mekki,Mouna,50527881,31,Programmation web II,25,2,295,2023
El-Mekki,Mouna,50527881,22,Réseaux informatique II,17,1,295,2023
El-Mekki,Mouna,50527881,26,Réseaux Informatiques I,5,8,295,2023
El-Mekki,Mouna,50527881,28,Systèmes d’exploitation,11,6,295,2023
El-Mekki,Mouna,50527881,19,Systèmes d’Information et Bases de Données Relationnelles,6,15,295,2023
El-Mekki,Mouna,50527881,28,Théories des Graphes et Recherche Opérationnelle,7,23,295,2023
El-Mekki,Mouna,50527881,26,Théories des Langages et Compilation,12,2,295,2023
El-Mekki,Mouna,50527881,30,Urbanisation des Systèmes d’Information,32,12,295,2023
El-Mekki,Mouna,50527881,16,Vision Artificielle,27,16,295,2023
El-Mekki,Mouna,50527881,22,Électronique Numérique,8,24,295,2023
El-Mekki,Mouna,50527881,28,Langues et Communication I,1,17,295,2023
El-Mekki,Mouna,50527881,28,Langues et Communication I,2,19,295,2023
El-Mekki,Mouna,50527881,11,Modélisation et Programmation Objet,14,11,295,2023
El-Mekki,Mouna,50527881,11,Modélisation et Programmation Objet,15,3,295,2023
El-Mekki,Mouna,50527881,21,Technologies DotNet et JEE,34,6,295,2023
El-Mekki,Mouna,50527881,21,Technologies DotNet et JEE,35,4,295,2023
Ouchrif,Rim,92635400,32,Administration et Optimisation des BD,24,12,296,2023
Ouchrif,Rim,92635400,23,Architecture des Ordinateurs et Assembleur,13,11,296,2023
Ouchrif,Rim,92635400,31,Base de Données Relationnelle-Objet et Répartie,28,5,296,2023
Ouchrif,Rim,92635400,29,Business Intelligence,31,9,296,2023
Ouchrif,Rim,92635400,29,Intelligence Artificielle,23,9,296,2023
Ouchrif,Rim,92635400,32,Java Avancé,26,7,296,2023
Ouchrif,Rim,92635400,30,Langues et Communication II,19,19,296,2023
Ouchrif,Rim,92635400,30,Langues et Communication II,20,18,296,2023
Ouchrif,Rim,92635400,30,Langues et Communication II,21,25,296,2023
Ouchrif,Rim,92635400,26,Langues et Communication III,36,20,296,2023
Ouchrif,Rim,92635400,26,Langues et Communication III,37,17,296,2023
Ouchrif,Rim,92635400,17,Management I,3,21,296,2023
Ouchrif,Rim,92635400,22,Management II,22,26,296,2023
Ouchrif,Rim,92635400,23,Management III,38,27,296,2023
Ouchrif,Rim,92635400,21,Méthodologies et Génie Logiciel,18,4,296,2023
Ouchrif,Rim,92635400,32,Probabilités Statistiques et Calcul Stochastique,4,22,296,2023
Ouchrif,Rim,92635400,30,Programmation C Avancé et Complexité,10,6,296,2023
Ouchrif,Rim,92635400,23,Programmation des Systèmes,33,11,296,2023
Ouchrif,Rim,92635400,26,Programmation Réseaux et Sécurité Informatique,16,13,296,2023
Ouchrif,Rim,92635400,27,Programmation Web I,9,10,296,2023
Ouchrif,Rim,92635400,29,Programmation web II,25,2,296,2023
Ouchrif,Rim,92635400,28,Réseaux informatique II,17,1,296,2023
Ouchrif,Rim,92635400,23,Réseaux Informatiques I,5,8,296,2023
Ouchrif,Rim,92635400,32,Systèmes d’exploitation,11,6,296,2023
Ouchrif,Rim,92635400,24,Systèmes d’Information et Bases de Données Relationnelles,6,15,296,2023
Ouchrif,Rim,92635400,31,Théories des Graphes et Recherche Opérationnelle,7,23,296,2023
Ouchrif,Rim,92635400,29,Théories des Langages et Compilation,12,2,296,2023
Ouchrif,Rim,92635400,29,Urbanisation des Systèmes d’Information,32,12,296,2023
Ouchrif,Rim,92635400,26,Vision Artificielle,27,16,296,2023
Ouchrif,Rim,92635400,23,Électronique Numérique,8,24,296,2023
Ouchrif,Rim,92635400,30,Langues et Communication I,1,17,296,2023
Ouchrif,Rim,92635400,30,Langues et Communication I,2,19,296,2023
Ouchrif,Rim,92635400,17,Modélisation et Programmation Objet,14,11,296,2023
Ouchrif,Rim,92635400,17,Modélisation et Programmation Objet,15,3,296,2023
Ouchrif,Rim,92635400,18,Technologies DotNet et JEE,34,6,296,2023
Ouchrif,Rim,92635400,18,Technologies DotNet et JEE,35,4,296,2023
Bounou,Amine,45226735,26,Administration et Optimisation des BD,24,12,297,2023
Bounou,Amine,45226735,8,Architecture des Ordinateurs et Assembleur,13,11,297,2023
Bounou,Amine,45226735,26,Base de Données Relationnelle-Objet et Répartie,28,5,297,2023
Bounou,Amine,45226735,23,Business Intelligence,31,9,297,2023
Bounou,Amine,45226735,21,Intelligence Artificielle,23,9,297,2023
Bounou,Amine,45226735,29,Java Avancé,26,7,297,2023
Bounou,Amine,45226735,26,Langues et Communication II,19,19,297,2023
Bounou,Amine,45226735,26,Langues et Communication II,20,18,297,2023
Bounou,Amine,45226735,26,Langues et Communication II,21,25,297,2023
Bounou,Amine,45226735,22,Langues et Communication III,36,20,297,2023
Bounou,Amine,45226735,22,Langues et Communication III,37,17,297,2023
Bounou,Amine,45226735,13,Management I,3,21,297,2023
Bounou,Amine,45226735,12,Management II,22,26,297,2023
Bounou,Amine,45226735,16,Management III,38,27,297,2023
Bounou,Amine,45226735,21,Méthodologies et Génie Logiciel,18,4,297,2023
Bounou,Amine,45226735,26,Probabilités Statistiques et Calcul Stochastique,4,22,297,2023
Bounou,Amine,45226735,26,Programmation C Avancé et Complexité,10,6,297,2023
Bounou,Amine,45226735,14,Programmation des Systèmes,33,11,297,2023
Bounou,Amine,45226735,26,Programmation Réseaux et Sécurité Informatique,16,13,297,2023
Bounou,Amine,45226735,21,Programmation Web I,9,10,297,2023
Bounou,Amine,45226735,28,Programmation web II,25,2,297,2023
Bounou,Amine,45226735,25,Réseaux informatique II,17,1,297,2023
Bounou,Amine,45226735,19,Réseaux Informatiques I,5,8,297,2023
Bounou,Amine,45226735,27,Systèmes d’exploitation,11,6,297,2023
Bounou,Amine,45226735,26,Systèmes d’Information et Bases de Données Relationnelles,6,15,297,2023
Bounou,Amine,45226735,25,Théories des Graphes et Recherche Opérationnelle,7,23,297,2023
Bounou,Amine,45226735,30,Théories des Langages et Compilation,12,2,297,2023
Bounou,Amine,45226735,25,Urbanisation des Systèmes d’Information,32,12,297,2023
Bounou,Amine,45226735,24,Vision Artificielle,27,16,297,2023
Bounou,Amine,45226735,22,Électronique Numérique,8,24,297,2023
Bounou,Amine,45226735,27,Langues et Communication I,1,17,297,2023
Bounou,Amine,45226735,27,Langues et Communication I,2,19,297,2023
Bounou,Amine,45226735,11,Modélisation et Programmation Objet,14,11,297,2023
Bounou,Amine,45226735,11,Modélisation et Programmation Objet,15,3,297,2023
Bounou,Amine,45226735,10,Technologies DotNet et JEE,34,6,297,2023
Bounou,Amine,45226735,10,Technologies DotNet et JEE,35,4,297,2023
Madani,Adil,37960196,32,Administration et Optimisation des BD,24,12,298,2023
Madani,Adil,37960196,10,Architecture des Ordinateurs et Assembleur,13,11,298,2023
Madani,Adil,37960196,30,Base de Données Relationnelle-Objet et Répartie,28,5,298,2023
Madani,Adil,37960196,24,Business Intelligence,31,9,298,2023
Madani,Adil,37960196,23,Intelligence Artificielle,23,9,298,2023
Madani,Adil,37960196,32,Java Avancé,26,7,298,2023
Madani,Adil,37960196,29,Langues et Communication II,19,19,298,2023
Madani,Adil,37960196,29,Langues et Communication II,20,18,298,2023
Madani,Adil,37960196,29,Langues et Communication II,21,25,298,2023
Madani,Adil,37960196,28,Langues et Communication III,36,20,298,2023
Madani,Adil,37960196,28,Langues et Communication III,37,17,298,2023
Madani,Adil,37960196,18,Management I,3,21,298,2023
Madani,Adil,37960196,21,Management II,22,26,298,2023
Madani,Adil,37960196,16,Management III,38,27,298,2023
Madani,Adil,37960196,21,Méthodologies et Génie Logiciel,18,4,298,2023
Madani,Adil,37960196,31,Probabilités Statistiques et Calcul Stochastique,4,22,298,2023
Madani,Adil,37960196,32,Programmation C Avancé et Complexité,10,6,298,2023
Madani,Adil,37960196,17,Programmation des Systèmes,33,11,298,2023
Madani,Adil,37960196,25,Programmation Réseaux et Sécurité Informatique,16,13,298,2023
Madani,Adil,37960196,22,Programmation Web I,9,10,298,2023
Madani,Adil,37960196,29,Programmation web II,25,2,298,2023
Madani,Adil,37960196,26,Réseaux informatique II,17,1,298,2023
Madani,Adil,37960196,23,Réseaux Informatiques I,5,8,298,2023
Madani,Adil,37960196,30,Systèmes d’exploitation,11,6,298,2023
Madani,Adil,37960196,25,Systèmes d’Information et Bases de Données Relationnelles,6,15,298,2023
Madani,Adil,37960196,28,Théories des Graphes et Recherche Opérationnelle,7,23,298,2023
Madani,Adil,37960196,32,Théories des Langages et Compilation,12,2,298,2023
Madani,Adil,37960196,30,Urbanisation des Systèmes d’Information,32,12,298,2023
Madani,Adil,37960196,25,Vision Artificielle,27,16,298,2023
Madani,Adil,37960196,22,Électronique Numérique,8,24,298,2023
Madani,Adil,37960196,29,Langues et Communication I,1,17,298,2023
Madani,Adil,37960196,29,Langues et Communication I,2,19,298,2023
Madani,Adil,37960196,20,Modélisation et Programmation Objet,14,11,298,2023
Madani,Adil,37960196,20,Modélisation et Programmation Objet,15,3,298,2023
Madani,Adil,37960196,21,Technologies DotNet et JEE,34,6,298,2023
Madani,Adil,37960196,21,Technologies DotNet et JEE,35,4,298,2023
Zikhri,Rachida,88627569,32,Administration et Optimisation des BD,24,12,299,2023
Zikhri,Rachida,88627569,13,Architecture des Ordinateurs et Assembleur,13,11,299,2023
Zikhri,Rachida,88627569,25,Base de Données Relationnelle-Objet et Répartie,28,5,299,2023
Zikhri,Rachida,88627569,25,Business Intelligence,31,9,299,2023
Zikhri,Rachida,88627569,16,Intelligence Artificielle,23,9,299,2023
Zikhri,Rachida,88627569,28,Java Avancé,26,7,299,2023
Zikhri,Rachida,88627569,26,Langues et Communication II,19,19,299,2023
Zikhri,Rachida,88627569,26,Langues et Communication II,20,18,299,2023
Zikhri,Rachida,88627569,26,Langues et Communication II,21,25,299,2023
Zikhri,Rachida,88627569,20,Langues et Communication III,36,20,299,2023
Zikhri,Rachida,88627569,20,Langues et Communication III,37,17,299,2023
Zikhri,Rachida,88627569,15,Management I,3,21,299,2023
Zikhri,Rachida,88627569,11,Management II,22,26,299,2023
Zikhri,Rachida,88627569,6,Management III,38,27,299,2023
Zikhri,Rachida,88627569,22,Méthodologies et Génie Logiciel,18,4,299,2023
Zikhri,Rachida,88627569,24,Probabilités Statistiques et Calcul Stochastique,4,22,299,2023
Zikhri,Rachida,88627569,27,Programmation C Avancé et Complexité,10,6,299,2023
Zikhri,Rachida,88627569,11,Programmation des Systèmes,33,11,299,2023
Zikhri,Rachida,88627569,19,Programmation Réseaux et Sécurité Informatique,16,13,299,2023
Zikhri,Rachida,88627569,18,Programmation Web I,9,10,299,2023
Zikhri,Rachida,88627569,29,Programmation web II,25,2,299,2023
Zikhri,Rachida,88627569,22,Réseaux informatique II,17,1,299,2023
Zikhri,Rachida,88627569,20,Réseaux Informatiques I,5,8,299,2023
Zikhri,Rachida,88627569,23,Systèmes d’exploitation,11,6,299,2023
Zikhri,Rachida,88627569,18,Systèmes d’Information et Bases de Données Relationnelles,6,15,299,2023
Zikhri,Rachida,88627569,19,Théories des Graphes et Recherche Opérationnelle,7,23,299,2023
Zikhri,Rachida,88627569,30,Théories des Langages et Compilation,12,2,299,2023
Zikhri,Rachida,88627569,29,Urbanisation des Systèmes d’Information,32,12,299,2023
Zikhri,Rachida,88627569,15,Vision Artificielle,27,16,299,2023
Zikhri,Rachida,88627569,20,Électronique Numérique,8,24,299,2023
Zikhri,Rachida,88627569,25,Langues et Communication I,1,17,299,2023
Zikhri,Rachida,88627569,25,Langues et Communication I,2,19,299,2023
Zikhri,Rachida,88627569,15,Modélisation et Programmation Objet,14,11,299,2023
Zikhri,Rachida,88627569,15,Modélisation et Programmation Objet,15,3,299,2023
Zikhri,Rachida,88627569,7,Technologies DotNet et JEE,34,6,299,2023
Zikhri,Rachida,88627569,7,Technologies DotNet et JEE,35,4,299,2023
Tayeb,Laila,96515314,27,Administration et Optimisation des BD,24,12,300,2023
Tayeb,Laila,96515314,11,Architecture des Ordinateurs et Assembleur,13,11,300,2023
Tayeb,Laila,96515314,24,Base de Données Relationnelle-Objet et Répartie,28,5,300,2023
Tayeb,Laila,96515314,24,Business Intelligence,31,9,300,2023
Tayeb,Laila,96515314,22,Intelligence Artificielle,23,9,300,2023
Tayeb,Laila,96515314,24,Java Avancé,26,7,300,2023
Tayeb,Laila,96515314,23,Langues et Communication II,19,19,300,2023
Tayeb,Laila,96515314,23,Langues et Communication II,20,18,300,2023
Tayeb,Laila,96515314,23,Langues et Communication II,21,25,300,2023
Tayeb,Laila,96515314,23,Langues et Communication III,36,20,300,2023
Tayeb,Laila,96515314,23,Langues et Communication III,37,17,300,2023
Tayeb,Laila,96515314,7,Management I,3,21,300,2023
Tayeb,Laila,96515314,6,Management II,22,26,300,2023
Tayeb,Laila,96515314,16,Management III,38,27,300,2023
Tayeb,Laila,96515314,17,Méthodologies et Génie Logiciel,18,4,300,2023
Tayeb,Laila,96515314,28,Probabilités Statistiques et Calcul Stochastique,4,22,300,2023
Tayeb,Laila,96515314,28,Programmation C Avancé et Complexité,10,6,300,2023
Tayeb,Laila,96515314,8,Programmation des Systèmes,33,11,300,2023
Tayeb,Laila,96515314,24,Programmation Réseaux et Sécurité Informatique,16,13,300,2023
Tayeb,Laila,96515314,19,Programmation Web I,9,10,300,2023
Tayeb,Laila,96515314,26,Programmation web II,25,2,300,2023
Tayeb,Laila,96515314,18,Réseaux informatique II,17,1,300,2023
Tayeb,Laila,96515314,17,Réseaux Informatiques I,5,8,300,2023
Tayeb,Laila,96515314,27,Systèmes d’exploitation,11,6,300,2023
Tayeb,Laila,96515314,18,Systèmes d’Information et Bases de Données Relationnelles,6,15,300,2023
Tayeb,Laila,96515314,19,Théories des Graphes et Recherche Opérationnelle,7,23,300,2023
Tayeb,Laila,96515314,29,Théories des Langages et Compilation,12,2,300,2023
Tayeb,Laila,96515314,29,Urbanisation des Systèmes d’Information,32,12,300,2023
Tayeb,Laila,96515314,14,Vision Artificielle,27,16,300,2023
Tayeb,Laila,96515314,13,Électronique Numérique,8,24,300,2023
